Item,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63
dasatinib,0.0,2.6336482,1.3994304,2.9407651,0.0,2.898142,1.5418519,0.23517503,3.0984454,2.2783697,0.0,2.5040417,2.0730124,3.1974401,0.0,0.0,4.3247766,3.6916022,2.797972,1.4413977,0.0,1.8752265,0.0,3.068288,0.57282734,0.0,2.3913019,0.0,0.0,0.0,0.0,0.0,0.0,1.3181847,0.0,0.0,1.4958005,0.0,0.0,0.0,2.6094754,4.7941184,0.0,1.7062771,2.0264366,4.2412877,1.9848509,0.0,1.1655785,0.23329717,0.0,1.9307613,2.2034125,1.8638097,0.0,0.0,0.0,1.4917458,0.0,3.2900572,5.2859216,0.9989452,0.0,0.0
venlafaxine hydrochloride,1.6812214,2.9422002,3.7168045,3.26144,0.0,4.1963882,2.2573385,2.8103323,3.659378,0.9372016,0.0,1.0203946,2.5209322,3.7806299,0.0,0.0,3.99966,4.7516737,4.459538,2.4813278,0.0,0.0,0.0,2.928807,0.01685233,0.0,1.3575145,0.0,0.0,0.0,0.0,0.0,0.0,1.9117295,0.0,0.0,2.047466,0.0,0.0,0.0,2.1363602,4.518491,0.0,2.2080736,0.0,3.8423831,0.76786834,0.0,2.2261715,2.4590735,0.0,0.57500756,2.7893326,0.81071043,0.0,0.0,0.0,1.5823737,0.0,2.789854,5.3469434,1.2912687,0.0,0.0
acebutolol,1.0839487,3.0824804,3.377166,3.4179747,0.0,3.888747,2.271878,2.140498,3.8062878,1.393498,0.0,1.2518247,2.5796983,3.7812917,0.0,0.0,4.0954714,4.7592916,4.240381,2.176133,0.0,0.1457813,0.0,3.1716332,0.07282892,0.0,1.579338,0.0,0.0,0.0,0.0,0.0,0.0,1.8047808,0.0,0.0,1.9821464,0.0,0.0,0.0,2.374002,4.805075,0.0,2.2376475,0.40625733,4.0146914,1.097176,0.0,2.0342793,2.0773544,0.0,1.1251988,2.7278535,1.1678847,0.0,0.0,0.0,1.600285,0.0,2.9601586,5.540528,1.3265938,0.0,0.0
acetaminophen,1.4775017,1.281257,3.9340131,1.1284478,0.0,1.6931444,1.5336281,2.0375679,2.6805341,0.0,0.0,0.0,0.8902813,2.8804977,0.0,0.0,0.79130256,2.641527,2.87234,1.1171539,0.0,0.0,0.0,0.8757346,0.0,1.2466669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823226,0.0,0.0,0.617681,0.0,0.0,0.0,0.4508171,0.8505814,0.0,1.6681776,0.0,0.40886822,0.0,0.0,1.8251066,2.7934055,0.0,0.29974926,0.6739477,0.7512505,0.0,0.0,0.0,0.35781023,0.0,0.1085699,1.6073515,1.5375112,0.0,0.0
acetazolamide,1.4319524,2.5450952,4.270956,2.3687077,0.0,2.7548504,2.2205899,2.3319814,3.7095647,0.33779994,0.0,0.0,1.9050325,3.5335374,0.0,0.0,2.2645888,4.047213,4.0563607,1.6542853,0.0,0.0,0.0,2.2235374,0.0,0.56530285,0.089297414,0.0,0.0,0.0,0.0,0.0,0.0,1.5789161,0.0,0.0,1.3972993,0.0,0.0,0.0,1.5099216,2.8452861,0.0,2.2568302,0.0,1.9703023,0.33525425,0.0,2.228957,2.9741797,0.0,0.82271713,1.7343311,1.1015773,0.0,0.0,0.0,1.0178238,0.0,1.3470331,3.749154,1.6295656,0.0,0.0
acetylcholine,1.5031991,1.107302,3.699784,0.9877338,0.0,1.6465333,1.359609,2.0437443,2.4458995,0.0,0.0,0.0,0.77480745,2.7274027,0.0,0.0,0.71533054,2.4024549,2.6882756,1.1356963,0.0,0.0,0.0,0.701824,0.0,1.261703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257524,0.0,0.0,0.57045656,0.0,0.0,0.0,0.32163745,0.6885014,0.0,1.4981567,0.0,0.35904205,0.0,0.0,1.718911,2.6586351,0.0,0.14721566,0.5906637,0.64836013,0.0,0.0,0.0,0.29077065,0.0,0.05981494,1.4234587,1.4696429,0.0,0.0
adenosine,1.0767697,2.8748717,3.8486059,2.8802576,0.0,3.0556316,2.2942307,2.030916,3.8993244,0.9033236,0.0,0.0,2.221668,3.6224213,0.0,0.0,2.9688544,4.3456726,4.1197104,1.7267452,0.0,0.0,0.0,2.7191484,0.0,0.0916498,0.6647327,0.0,0.0,0.0,0.0,0.0,0.0,1.6703119,0.0,0.0,1.6292516,0.0,0.0,0.0,1.9452211,3.7692056,0.0,2.310468,0.0,2.749547,0.7265335,0.0,2.0965145,2.5616205,0.0,1.2121432,2.071512,1.2958027,0.0,0.0,0.0,1.2511995,0.0,2.0272832,4.588798,1.5419837,0.0,0.0
allopurinol,1.1925651,1.1805347,3.69938,0.9556088,0.0,1.311832,1.4982793,1.633934,2.560436,0.0,0.0,0.0,0.7138474,2.690346,0.0,0.0,0.5133356,2.3932402,2.5543778,0.82736623,0.0,0.0,0.0,0.7901542,0.0,1.1820354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94254446,0.0,0.0,0.43213925,0.0,0.0,0.0,0.37815213,0.648683,0.0,1.635489,0.0,0.15809071,0.0,0.0,1.6812084,2.5839043,0.0,0.4894976,0.44980288,0.85555387,0.0,0.0,0.0,0.26726863,0.0,0.0,1.2978193,1.4697919,0.0,0.0
amantadine,1.5611002,1.1866571,3.7891922,1.0760735,0.0,1.7634014,1.4128687,2.1404464,2.5226173,0.0,0.0,0.0,0.8577898,2.8009524,0.0,0.0,0.8221427,2.5236847,2.8137674,1.2091255,0.0,0.0,0.0,0.7822532,0.0,1.2541927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0716544,0.0,0.0,0.63755983,0.0,0.0,0.0,0.3807634,0.80552125,0.0,1.5466127,0.0,0.45797342,0.0,0.0,1.7777199,2.729258,0.0,0.1371195,0.68290937,0.6447251,0.0,0.0,0.0,0.3385671,0.0,0.13609314,1.5665103,1.4910878,0.0,0.0
amiloride,0.9499526,2.5972843,3.7604122,2.4125147,0.0,2.465769,2.1436894,1.7772391,3.6724665,0.67136836,0.0,0.0,1.8885213,3.3372626,0.0,0.0,2.2649176,3.8671818,3.762175,1.397314,0.0,0.0,0.0,2.3405867,0.0,0.31048697,0.25199723,0.0,0.0,0.0,0.0,0.0,0.0,1.4788017,0.0,0.0,1.3368304,0.0,0.0,0.0,1.6300012,3.064983,0.0,2.1820283,0.0,2.0510125,0.55220485,0.0,1.9868275,2.5577958,0.0,1.2154287,1.609699,1.3167458,0.0,0.0,0.0,1.0197182,0.0,1.4856255,3.842572,1.5513581,0.0,0.0
amiodarone,0.0,1.8897846,0.32566887,1.9372112,0.29772115,1.7229228,0.9131104,0.0,2.2993126,2.1688368,0.0,2.6012123,1.2908088,2.5277946,0.0,0.0,3.6679947,2.3590996,1.5853834,0.8468763,0.0,2.332091,0.0,2.3893294,0.71110654,0.0,2.2192404,0.0,0.0,0.0,0.0,0.0,0.0,0.82186896,0.0,0.0,0.88709265,0.0,0.0,0.0,2.2056036,3.7622075,0.0,1.2279294,2.344063,3.4525855,2.157957,0.0,0.6016315,0.0,0.0,2.1654878,1.3995869,2.1755931,0.0,0.0,0.0,1.1324413,0.0,2.7394652,4.1951466,0.85139567,0.0,0.0
amitriptyline,2.0915847,2.6762693,3.9902449,2.871599,0.0,4.0955086,2.1573138,3.2185495,3.4520087,0.42334998,0.0,0.5016525,2.2838907,3.6424003,0.0,0.0,3.52609,4.4774933,4.458321,2.542216,0.0,0.0,0.0,2.5022166,0.0,0.20736517,0.92501926,0.0,0.0,0.0,0.0,0.0,0.0,1.9129133,0.0,0.0,1.9328547,0.0,0.0,0.0,1.7589227,3.88146,0.0,2.1336675,0.0,3.269592,0.4068507,0.0,2.3349357,2.803297,0.0,0.1541181,2.5767019,0.5641304,0.0,0.0,0.0,1.4142928,0.0,2.326495,4.784625,1.2791883,0.0,0.0
amphetamine,1.3781842,0.9402324,3.4855063,0.8034784,0.0,1.4035158,1.2386881,1.8391484,2.2686677,0.0,0.05251133,0.0,0.6033973,2.5554786,0.0,0.0,0.50265604,2.1388788,2.4172037,0.9856123,0.0,0.0,0.0,0.5350764,0.0,1.264411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92745304,0.0,0.0,0.4337682,0.0,0.0,0.0,0.20200548,0.45275164,0.0,1.3857042,0.0,0.16512205,0.0,0.0,1.5860244,2.4936106,0.0,0.16194117,0.4049246,0.648831,0.0,0.0,0.0,0.19374345,0.0,0.0,1.1307834,1.4134074,0.0,0.0
amsacrine,0.5256854,3.0125365,2.5676494,3.4671934,0.0,3.7760177,2.022377,1.4992101,3.552715,1.8701699,0.0,2.037158,2.548495,3.5946503,0.0,0.0,4.4471736,4.544712,3.791957,2.0353944,0.0,0.91367,0.0,3.2778606,0.3410117,0.0,2.1246686,0.0,0.0,0.0,0.0,0.0,0.0,1.676127,0.0,0.0,1.9308751,0.0,0.0,0.0,2.5665705,5.147763,0.0,2.0201905,1.1245211,4.466273,1.4671301,0.0,1.6971892,1.336487,0.0,1.4049206,2.7579486,1.3441715,0.0,0.0,0.0,1.6380584,0.0,3.3334594,5.718888,1.1372331,0.0,0.0
antipyrine,1.9066192,1.7963893,4.2873387,1.7050992,0.0,2.5962965,1.7836592,2.720555,3.0624971,0.0,0.0,0.0,1.4355934,3.267588,0.0,0.0,1.6646935,3.3635838,3.6541095,1.7336556,0.0,0.0,0.0,1.433402,0.0,1.0728209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007837,0.0,0.0,1.1234596,0.0,0.0,0.0,0.8781931,1.7399746,0.0,1.8979663,0.0,1.2582211,0.0,0.0,2.1682844,3.1198936,0.0,0.09670766,1.3642715,0.63271296,0.0,0.0,0.0,0.7034516,0.0,0.76833636,2.6618001,1.5776014,0.0,0.0
aspirin,1.6788223,1.8396649,4.354407,1.6510838,0.0,2.2918034,1.898382,2.4228709,3.1490927,0.0,0.0,0.0,1.3664091,3.2687197,0.0,0.0,1.4362587,3.3416295,3.5719552,1.4651229,0.0,0.0,0.0,1.4324323,0.0,1.0799444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3408524,0.0,0.0,0.97871834,0.0,0.0,0.0,0.8560894,1.6408728,0.0,2.0002797,0.0,1.0317948,0.0,0.0,2.1465924,3.1094797,0.0,0.37925932,1.217122,0.8281441,0.0,0.0,0.0,0.63655716,0.0,0.5953979,2.4977674,1.606017,0.0,0.0
betamethasone,0.4512831,3.0160923,2.5542095,3.4504488,0.0,3.6895287,2.0295556,1.4063956,3.5785892,1.898168,0.0,1.9822459,2.5326965,3.5910623,0.0,0.0,4.394897,4.5220776,3.7579288,1.9698098,0.0,0.9528797,0.0,3.2880013,0.3329276,0.0,2.0947905,0.0,0.0,0.0,0.0,0.0,0.0,1.654386,0.0,0.0,1.9033525,0.0,0.0,0.0,2.5707672,5.118446,0.0,2.033678,1.1663516,4.4061375,1.4991578,0.0,1.6807176,1.3141857,0.0,1.4822963,2.7040632,1.4066298,0.0,0.0,0.0,1.620241,0.0,3.305277,5.6814737,1.1571603,0.0,0.0
bezafibrate,0.8994587,3.066645,3.0381799,3.479961,0.0,3.9344108,2.1695921,1.9419461,3.687636,1.5962225,0.0,1.6637203,2.5992756,3.715345,0.0,0.0,4.3209133,4.7093034,4.088716,2.184046,0.0,0.45738143,0.0,3.2374256,0.1965137,0.0,1.8650959,0.0,0.0,0.0,0.0,0.0,0.0,1.7709911,0.0,0.0,1.9958988,0.0,0.0,0.0,2.4703913,5.0190935,0.0,2.1410742,0.6966475,4.2971997,1.2382191,0.0,1.9044894,1.7737014,0.0,1.1906186,2.8055563,1.1890968,0.0,0.0,0.0,1.6429088,0.0,3.1726766,5.6904674,1.230389,0.0,0.0
biperiden,1.7442144,2.9028692,3.7140095,3.224207,0.0,4.2226243,2.2316415,2.8756087,3.6046484,0.8835728,0.0,1.0202535,2.4985924,3.7532413,0.0,0.0,3.9849539,4.7178693,4.4525247,2.514361,0.0,0.0,0.0,2.880672,0.020766776,0.0,1.3439364,0.0,0.0,0.0,0.0,0.0,0.0,1.9136784,0.0,0.0,2.0463583,0.0,0.0,0.0,2.0967917,4.4699035,0.0,2.181355,0.0,3.8216038,0.7293766,0.0,2.2298152,2.4732506,0.0,0.49692482,2.7888763,0.75684965,0.0,0.0,0.0,1.5740567,0.0,2.768579,5.301641,1.2697173,0.0,0.0
bromocriptine,0.0,1.84988,0.2858416,1.8380259,0.43864033,1.539701,0.90461355,0.0,2.3040936,2.2029066,0.0,2.5223887,1.2218852,2.493344,0.0,0.0,3.525918,2.2842855,1.4573586,0.6828201,0.0,2.3981411,0.0,2.363319,0.7050864,0.0,2.1675775,0.0,0.0,0.0,0.0,0.0,0.0,0.7543676,0.0,0.0,0.8053386,0.0,0.0,0.0,2.1820726,3.6847003,0.0,1.2107505,2.4010217,3.3481238,2.2250788,0.0,0.5516459,0.0,0.0,2.341138,1.3013573,2.326879,0.0,0.0,0.0,1.0928353,0.0,2.6846707,4.080377,0.8761271,0.0,0.0
bumetanide,0.5571986,3.0610955,2.8617725,3.4234378,0.0,3.6038873,2.1472883,1.5275466,3.716382,1.7524209,0.0,1.589149,2.535544,3.6466908,0.0,0.0,4.15977,4.5731435,3.8918242,1.9390293,0.0,0.6879491,0.0,3.2619238,0.19418646,0.0,1.8359416,0.0,0.0,0.0,0.0,0.0,0.0,1.665097,0.0,0.0,1.8833499,0.0,0.0,0.0,2.4903405,4.954701,0.0,2.1402416,0.9144765,4.1424985,1.3698654,0.0,1.786565,1.6005958,0.0,1.4861405,2.619867,1.4021795,0.0,0.0,0.0,1.5735743,0.0,3.1007218,5.57023,1.266069,0.0,0.0
buprenorphine,0.0,2.7039769,1.6351948,3.114505,0.0,3.2880254,1.61189,0.6871754,3.133878,2.166677,0.0,2.549448,2.214699,3.2802198,0.0,0.0,4.475274,3.9455793,3.067907,1.7035904,0.0,1.6314996,0.0,3.1120753,0.5636521,0.0,2.4337907,0.0,0.0,0.0,0.0,0.0,0.0,1.4383695,0.0,0.0,1.6661186,0.0,0.0,0.0,2.6022544,4.970427,0.0,1.7287557,1.7883403,4.4529023,1.8303431,0.0,1.2926579,0.49285904,0.0,1.6736895,2.4440348,1.6194731,0.0,0.0,0.0,1.5647922,0.0,3.3919716,5.471912,0.9651006,0.0,0.0
buspirone,0.6654527,3.0262115,2.6925094,3.484925,0.0,3.8728023,2.053463,1.6716313,3.567581,1.7850555,0.0,1.9846089,2.573965,3.6237798,0.0,0.0,4.4473333,4.599534,3.888591,2.120088,0.0,0.7711543,0.0,3.2605853,0.30530438,0.0,2.0830188,0.0,0.0,0.0,0.0,0.0,0.0,1.711174,0.0,0.0,1.9652554,0.0,0.0,0.0,2.5372038,5.140457,0.0,2.0399659,0.9837044,4.467074,1.3811642,0.0,1.7573084,1.4655617,0.0,1.301964,2.8068347,1.2578704,0.0,0.0,0.0,1.6496607,0.0,3.308184,5.7426534,1.1480793,0.0,0.0
caffeine,1.7886232,2.054231,4.464555,1.8651975,0.0,2.5966086,2.0067232,2.6086445,3.3233716,0.0,0.0,0.0,1.5538658,3.4160569,0.0,0.0,1.7620473,3.612824,3.8430073,1.6673194,0.0,0.0,0.0,1.6727281,0.0,0.97831094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634962,0.0,0.0,1.1543676,0.0,0.0,0.0,1.0407637,1.998386,0.0,2.107405,0.0,1.3544806,0.04489441,0.0,2.2679818,3.2016034,0.0,0.35048112,1.4557476,0.82399094,0.0,0.0,0.0,0.76183164,0.0,0.84794587,2.9025412,1.6148949,0.0,0.0
carbamazepine,2.0341744,2.5549865,4.48701,2.4824336,0.0,3.4838886,2.2252305,3.0931401,3.6177547,0.11460826,0.0,0.0,2.0492444,3.679913,0.0,0.0,2.7236533,4.286431,4.390051,2.1888611,0.0,0.0,0.0,2.2342257,0.0,0.631294,0.26162517,0.0,0.0,0.0,0.0,0.0,0.0,1.7702943,0.0,0.0,1.665989,0.0,0.0,0.0,1.4938457,3.0424073,0.0,2.2457256,0.0,2.387998,0.18651241,0.0,2.4533937,3.2044544,0.0,0.25084284,2.1189015,0.7217227,0.0,0.0,0.0,1.1626084,0.0,1.609351,4.0413046,1.5551554,0.0,0.0
cefazolin,0.0,2.7109258,1.614222,3.0057352,0.0,2.8567727,1.6490088,0.26705188,3.2589927,2.2625744,0.0,2.2243168,2.137699,3.2473812,0.0,0.0,4.1638136,3.8235,2.905871,1.3760499,0.0,1.7627327,0.0,3.1205842,0.5053496,0.0,2.2416103,0.0,0.0,0.0,0.0,0.0,0.0,1.3366643,0.0,0.0,1.522513,0.0,0.0,0.0,2.5864294,4.7774067,0.0,1.7904978,1.9330068,4.0975194,1.939497,0.0,1.2288737,0.44459835,0.0,2.0231862,2.1733217,1.9091805,0.0,0.0,0.0,1.4658781,0.0,3.2017033,5.242625,1.0623436,0.0,0.0
ceftriaxone,0.0,2.190381,0.70079154,2.222324,0.0,1.8016883,1.1843098,0.0,2.6860845,2.3122475,0.0,2.3205597,1.514779,2.7210338,0.0,0.0,3.6449988,2.7594595,1.8781797,0.7488459,0.0,2.2848485,0.0,2.6569264,0.60126805,0.0,2.1393363,0.0,0.0,0.0,0.0,0.0,0.0,0.92331976,0.0,0.0,0.96120673,0.0,0.0,0.0,2.3674064,4.0058284,0.0,1.4545645,2.374463,3.4838333,2.2028856,0.0,0.7440024,0.0,0.0,2.3725777,1.492971,2.3089547,0.0,0.0,0.0,1.1863211,0.0,2.8105633,4.4065666,0.9675483,0.0,0.0
chloramphenicol,0.99782,3.0702627,3.4612067,3.333337,0.0,3.6564577,2.2977064,2.0211873,3.8721735,1.3533084,0.0,0.9737342,2.5173912,3.7588785,0.0,0.0,3.8551314,4.687353,4.1964507,2.0243506,0.0,0.08474591,0.0,3.1198373,0.0,0.0,1.3915272,0.0,0.0,0.0,0.0,0.0,0.0,1.7602944,0.0,0.0,1.8985292,0.0,0.0,0.0,2.3206708,4.617893,0.0,2.2735484,0.34082186,3.7490902,1.067127,0.0,2.0296822,2.148948,0.0,1.2413125,2.5747182,1.2581756,0.0,0.0,0.0,1.5278836,0.0,2.7741687,5.361137,1.390398,0.0,0.0
chloroquine,1.6410592,2.9391115,3.6186373,3.2860954,0.0,4.222542,2.2314827,2.7651334,3.6190143,0.9950337,0.0,1.1461501,2.5317695,3.7594378,0.0,0.0,4.073787,4.7440243,4.418154,2.4891477,0.0,0.0,0.0,2.9515033,0.05408861,0.0,1.443484,0.0,0.0,0.0,0.0,0.0,0.0,1.901901,0.0,0.0,2.0577555,0.0,0.0,0.0,2.1650136,4.586779,0.0,2.1789057,0.0,3.9352157,0.8115837,0.0,2.190056,2.3712342,0.0,0.5835075,2.820746,0.80769753,0.0,0.0,0.0,1.6007447,0.0,2.859762,5.395837,1.2595242,0.0,0.0
chlorpheniramine,2.0728793,2.7181137,4.1020637,2.8885775,0.0,4.046875,2.2175398,3.2064118,3.5489764,0.4181926,0.0,0.38142344,2.3038907,3.699056,0.0,0.0,3.475183,4.534422,4.5121493,2.5001843,0.0,0.0,0.0,2.5347044,0.0,0.24645653,0.8514731,0.0,0.0,0.0,0.0,0.0,0.0,1.9180416,0.0,0.0,1.928639,0.0,0.0,0.0,1.7736511,3.8641677,0.0,2.1927097,0.0,3.2045734,0.40147284,0.0,2.3778126,2.8803387,0.0,0.21917015,2.5518517,0.62313104,0.0,0.0,0.0,1.4081461,0.0,2.279397,4.7826495,1.3367419,0.0,0.0
chlorpromazine,1.7323815,2.8476334,3.5411692,3.212718,0.0,4.2685966,2.156319,2.8531022,3.4740217,0.9198843,0.0,1.2119725,2.4826653,3.677761,0.0,0.0,4.069012,4.652311,4.3609786,2.5465,0.0,0.0,0.0,2.85744,0.08262177,0.0,1.4595652,0.0,0.0,0.0,0.0,0.0,0.0,1.8915347,0.0,0.0,2.0517068,0.0,0.0,0.0,2.0948174,4.510167,0.0,2.1004624,0.0,3.929482,0.7586474,0.0,2.1665733,2.3381317,0.0,0.43500206,2.8243566,0.6988299,0.0,0.0,0.0,1.5874679,0.0,2.84521,5.311444,1.1942643,0.0,0.0
chlorpropamide,1.6866342,2.9130101,4.18496,3.021094,0.0,3.742933,2.3695714,2.78973,3.8891075,0.65435106,0.0,0.16215341,2.3702133,3.8261452,0.0,0.0,3.3631046,4.6564603,4.526555,2.221069,0.0,0.0,0.0,2.7436192,0.0,0.1844919,0.77697295,0.0,0.0,0.0,0.0,0.0,0.0,1.880312,0.0,0.0,1.8760712,0.0,0.0,0.0,1.9406052,3.9824884,0.0,2.3582952,0.0,3.1051767,0.56360745,0.0,2.3595438,2.8704247,0.0,0.708445,2.4370894,0.9629917,0.0,0.0,0.0,1.3967526,0.0,2.2517269,4.891645,1.4911207,0.0,0.0
choline,0.97164804,0.52912897,2.7247663,0.34613797,0.0,0.7798599,0.87337786,1.2394791,1.7016565,0.0,0.2026239,0.0,0.19931224,1.9866983,0.0,0.0,0.051630728,1.4025736,1.6474259,0.59478194,0.0,0.0,0.0,0.15066594,0.0,1.1406052,0.0,0.0,0.0,0.0,0.0,0.25451338,0.3627823,0.65503657,0.0,0.0,0.109916724,0.0,0.0,0.0,0.0,0.0,0.0,1.021506,0.0,0.0,0.0,0.0,1.1796174,1.9345638,0.0,0.19514161,0.0,0.601845,0.0,0.0,0.0,0.0,0.0,0.0,0.46333423,1.1797314,0.0,0.0
cimetidine,1.6573479,2.7821212,4.3379436,2.7614934,0.0,3.3892002,2.349178,2.7109709,3.8771653,0.46977982,0.0,0.0,2.2005346,3.7557046,0.0,0.0,2.899509,4.4613266,4.410597,2.0269732,0.0,0.0,0.0,2.5447838,0.0,0.38922715,0.43498406,0.0,0.0,0.0,0.0,0.0,0.0,1.7797999,0.0,0.0,1.7201856,0.0,0.0,0.0,1.7657304,3.487983,0.0,2.3536062,0.0,2.6173847,0.42552462,0.0,2.3755798,3.018407,0.0,0.7119387,2.1743383,0.98940015,0.0,0.0,0.0,1.2523844,0.0,1.8651507,4.4243374,1.5777911,0.0,0.0
ciprofloxacin,1.240282,3.0690129,3.4836671,3.4044058,0.0,3.9875095,2.2869947,2.3190324,3.7941196,1.2902247,0.0,1.19699,2.5833979,3.802685,0.0,0.0,4.09544,4.7904806,4.3203,2.2607305,0.0,0.0069530923,0.0,3.134742,0.057532493,0.0,1.5305383,0.0,0.0,0.0,0.0,0.0,0.0,1.8402979,0.0,0.0,2.0120468,0.0,0.0,0.0,2.331277,4.763853,0.0,2.2457411,0.27942374,3.996,1.0254759,0.0,2.0944972,2.1848905,0.0,0.9972188,2.7603207,1.0863774,0.0,0.0,0.0,1.6076564,0.0,2.9367447,5.5261216,1.32605,0.0,0.0
clofazimine,0.0,2.6563222,1.5761636,3.0711896,0.0,3.292727,1.5664598,0.70724255,3.055094,2.1361172,0.0,2.6030736,2.180267,3.2357144,0.0,0.0,4.4811406,3.8816912,3.0245142,1.7246729,0.0,1.6239597,0.0,3.0618963,0.57613826,0.0,2.4501648,0.0,0.0,0.0,0.0,0.0,0.0,1.4270097,0.0,0.0,1.6516185,0.0,0.0,0.0,2.5756114,4.9305744,0.0,1.6846752,1.7751616,4.4567113,1.8089293,0.0,1.2706345,0.45033604,0.0,1.608392,2.4423423,1.5703245,0.0,0.0,0.0,1.5582473,0.0,3.3844495,5.433853,0.93355364,0.0,0.0
clomiphene,0.6877856,2.8449972,2.345977,3.3655655,0.0,3.93544,1.8417995,1.6738946,3.2512617,1.7734224,0.0,2.3202155,2.471732,3.4408596,0.0,0.0,4.544557,4.39298,3.671622,2.185638,0.0,0.8884298,0.0,3.1083977,0.42656144,0.0,2.2639804,0.0,0.0,0.0,0.0,0.0,0.0,1.6698707,0.0,0.0,1.9416285,0.0,0.0,0.0,2.4755378,5.09633,0.0,1.8379633,1.0752876,4.589401,1.378877,0.0,1.626157,1.2155347,0.0,1.1106305,2.831503,1.1133534,0.0,0.0,0.0,1.6432508,0.0,3.3768492,5.6578693,0.97875726,0.0,0.0
clomipramine,1.7712399,2.838475,3.5911036,3.1899076,0.0,4.263365,2.1625762,2.8952825,3.479466,0.8751389,0.0,1.1479082,2.4711666,3.6812918,0.0,0.0,4.02752,4.6472383,4.3808103,2.5523167,0.0,0.0,0.0,2.832505,0.064715296,0.0,1.4119499,0.0,0.0,0.0,0.0,0.0,0.0,1.8973957,0.0,0.0,2.0464306,0.0,0.0,0.0,2.0690703,4.462119,0.0,2.1081254,0.0,3.87674,0.7254644,0.0,2.1863966,2.3874702,0.0,0.40848267,2.808619,0.6851077,0.0,0.0,0.0,1.5759614,0.0,2.8038023,5.2742815,1.2045542,0.0,0.0
clonidine,2.086022,2.4561174,4.4765763,2.3562758,0.0,3.4238584,2.1577058,3.1266975,3.5111244,0.01866069,0.0,0.0,1.9660423,3.61858,0.0,0.0,2.6065059,4.1613355,4.31152,2.180204,0.0,0.0,0.0,2.1104774,0.0,0.7012939,0.19497415,0.0,0.0,0.0,0.0,0.0,0.0,1.7353886,0.0,0.0,1.6099943,0.0,0.0,0.0,1.3931189,2.8516796,0.0,2.1931086,0.0,2.2558608,0.12626329,0.0,2.4403608,3.2183025,0.0,0.14787638,2.0437257,0.66419804,0.0,0.0,0.0,1.1021984,0.0,1.4946492,3.8521504,1.5422475,0.0,0.0
clotrimazole,1.4070433,2.9303322,3.2331793,3.363693,0.0,4.2367473,2.1307266,2.5037963,3.4955842,1.2403283,0.0,1.5817078,2.556127,3.6765544,0.0,0.0,4.3034697,4.688849,4.2310095,2.4610019,0.0,0.03628743,0.0,3.0386558,0.183764,0.0,1.7488059,0.0,0.0,0.0,0.0,0.0,0.0,1.8489859,0.0,0.0,2.0660675,0.0,0.0,0.0,2.2799716,4.821511,0.0,2.0768404,0.30894506,4.2346406,0.9882978,0.0,2.034424,2.0207531,0.0,0.6895932,2.893763,0.84966207,0.0,0.0,0.0,1.6485183,0.0,3.09032,5.5532427,1.1578288,0.0,0.0
clozapine,1.5571717,2.9606218,3.531033,3.3286266,0.0,4.2180166,2.2237961,2.673331,3.6196866,1.0829061,0.0,1.2523308,2.5522337,3.7564402,0.0,0.0,4.1421566,4.754159,4.381271,2.4679372,0.0,0.0,0.0,3.0009975,0.08343841,0.0,1.5248072,0.0,0.0,0.0,0.0,0.0,0.0,1.8895606,0.0,0.0,2.063299,0.0,0.0,0.0,2.2151718,4.6731024,0.0,2.1702342,0.07457493,4.023192,0.8766684,0.0,2.1531281,2.2816741,0.0,0.64897007,2.8420548,0.8458264,0.0,0.0,0.0,1.6190478,0.0,2.9303815,5.462449,1.2466271,0.0,0.0
